,Fold,MAP,topK,l1_ratio,alpha,epochs
354,2,0.014802411489097854,575,0.028076288500756413,0.5257443938264887,-1.0
355,3,0.014890797024797333,575,0.028076288500756413,0.5257443938264887,-1.0
356,4,0.01524655993719297,575,0.028076288500756413,0.5257443938264887,-1.0
357,5,0.015234544117847207,575,0.028076288500756413,0.5257443938264887,-1.0
358,6,0.015023418271483558,575,0.028076288500756413,0.5257443938264887,-1.0
359,7,0.015024923219607071,575,0.028076288500756413,0.5257443938264887,-1.0
360,0,0.019206659936701943,212,0.0476981923419481,0.228350833728366,-1.0
361,1,0.01951418401075152,212,0.0476981923419481,0.228350833728366,-1.0
362,2,0.01980368005420642,212,0.0476981923419481,0.228350833728366,-1.0
363,3,0.01977420771704567,212,0.0476981923419481,0.228350833728366,-1.0
364,4,0.019278102118978638,212,0.0476981923419481,0.228350833728366,-1.0
365,5,0.01959221113395324,212,0.0476981923419481,0.228350833728366,-1.0
366,6,0.01956861018984835,212,0.0476981923419481,0.228350833728366,-1.0
367,7,0.01946471522836463,212,0.0476981923419481,0.228350833728366,-1.0
368,0,0.025832548928662456,554,0.018110152077152275,0.23109726548752701,-1.0
369,1,0.02562950250021191,554,0.018110152077152275,0.23109726548752701,-1.0
370,2,0.026096534006660378,554,0.018110152077152275,0.23109726548752701,-1.0
371,3,0.025838261354586646,554,0.018110152077152275,0.23109726548752701,-1.0
372,4,0.025326364544353705,554,0.018110152077152275,0.23109726548752701,-1.0
373,5,0.026108403334649494,554,0.018110152077152275,0.23109726548752701,-1.0
374,6,0.02554270716279897,554,0.018110152077152275,0.23109726548752701,-1.0
375,7,0.025550773885544074,554,0.018110152077152275,0.23109726548752701,-1.0
376,0,0.0325122018504375,102,3.5468011694945244e-05,0.44293680353403153,-1.0
377,1,0.032558275217028386,102,3.5468011694945244e-05,0.44293680353403153,-1.0
378,2,0.032523814081528796,102,3.5468011694945244e-05,0.44293680353403153,-1.0
379,3,0.0325746954277694,102,3.5468011694945244e-05,0.44293680353403153,-1.0
380,4,0.032453557825944314,102,3.5468011694945244e-05,0.44293680353403153,-1.0
381,5,0.032494724374072886,102,3.5468011694945244e-05,0.44293680353403153,-1.0
382,6,0.03181850820644204,102,3.5468011694945244e-05,0.44293680353403153,-1.0
383,7,0.03163911314845256,102,3.5468011694945244e-05,0.44293680353403153,-1.0
384,0,4.636324226660361e-05,925,0.9610174781471438,0.11061568317403256,-1.0
385,1,4.298563437579456e-05,925,0.9610174781471438,0.11061568317403256,-1.0
386,2,2.9575797904664673e-05,925,0.9610174781471438,0.11061568317403256,-1.0
387,3,5.9109658161745494e-05,925,0.9610174781471438,0.11061568317403256,-1.0
388,4,2.8004740837739975e-05,925,0.9610174781471438,0.11061568317403256,-1.0
389,5,5.1871315570924845e-05,925,0.9610174781471438,0.11061568317403256,-1.0
390,6,3.315787637942984e-05,925,0.9610174781471438,0.11061568317403256,-1.0
391,7,5.223727422003285e-05,925,0.9610174781471438,0.11061568317403256,-1.0
392,0,4.636324226660361e-05,370,0.06580797911784225,0.999089782092813,-1.0
393,1,4.298563437579456e-05,370,0.06580797911784225,0.999089782092813,-1.0
394,2,2.9575797904664673e-05,370,0.06580797911784225,0.999089782092813,-1.0
395,3,5.9109658161745494e-05,370,0.06580797911784225,0.999089782092813,-1.0
396,4,2.8004740837739975e-05,370,0.06580797911784225,0.999089782092813,-1.0
397,5,5.1871315570924845e-05,370,0.06580797911784225,0.999089782092813,-1.0
398,6,3.315787637942984e-05,370,0.06580797911784225,0.999089782092813,-1.0
399,7,5.223727422003285e-05,370,0.06580797911784225,0.999089782092813,-1.0
400,0,0.02739843285799175,356,0.0009282211327535046,0.49928058754429583,-1.0
401,1,0.02757892618018492,356,0.0009282211327535046,0.49928058754429583,-1.0
402,2,0.027729059560271493,356,0.0009282211327535046,0.49928058754429583,-1.0
403,3,0.02768079416753309,356,0.0009282211327535046,0.49928058754429583,-1.0
404,4,0.026933990503168508,356,0.0009282211327535046,0.49928058754429583,-1.0
405,5,0.027780844826256174,356,0.0009282211327535046,0.49928058754429583,-1.0
406,6,0.027164205416570136,356,0.0009282211327535046,0.49928058754429583,-1.0
407,7,0.026948796600377203,356,0.0009282211327535046,0.49928058754429583,-1.0
408,0,0.024433709089696467,682,0.0007071595672974901,0.7769284452314118,-1.0
409,1,0.02465165782814529,682,0.0007071595672974901,0.7769284452314118,-1.0
410,2,0.025045865845061875,682,0.0007071595672974901,0.7769284452314118,-1.0
411,3,0.02497042427337336,682,0.0007071595672974901,0.7769284452314118,-1.0
412,4,0.02392169812321635,682,0.0007071595672974901,0.7769284452314118,-1.0
413,5,0.024769464601495605,682,0.0007071595672974901,0.7769284452314118,-1.0
414,6,0.024458782780651507,682,0.0007071595672974901,0.7769284452314118,-1.0
415,7,0.02435893693364968,682,0.0007071595672974901,0.7769284452314118,-1.0
416,0,0.008489517018928704,724,0.08708433657832099,0.2250594430398622,-1.0
417,1,0.008285550076882949,724,0.08708433657832099,0.2250594430398622,-1.0
418,2,0.008407589969372062,724,0.08708433657832099,0.2250594430398622,-1.0
419,3,0.00819389730870001,724,0.08708433657832099,0.2250594430398622,-1.0
420,4,0.008586054237729894,724,0.08708433657832099,0.2250594430398622,-1.0
421,5,0.008056190899753228,724,0.08708433657832099,0.2250594430398622,-1.0
422,6,0.0076801087620806206,724,0.08708433657832099,0.2250594430398622,-1.0
423,7,0.00855611430395907,724,0.08708433657832099,0.2250594430398622,-1.0
424,0,4.636324226660361e-05,661,0.12456351130083479,0.8726950816052317,-1.0
425,1,4.298563437579456e-05,661,0.12456351130083479,0.8726950816052317,-1.0
426,2,2.9575797904664673e-05,661,0.12456351130083479,0.8726950816052317,-1.0
427,3,5.9109658161745494e-05,661,0.12456351130083479,0.8726950816052317,-1.0
428,4,2.8004740837739975e-05,661,0.12456351130083479,0.8726950816052317,-1.0
429,5,5.1871315570924845e-05,661,0.12456351130083479,0.8726950816052317,-1.0
430,6,3.315787637942984e-05,661,0.12456351130083479,0.8726950816052317,-1.0
431,7,5.223727422003285e-05,661,0.12456351130083479,0.8726950816052317,-1.0
432,0,0.03865826633683821,57,0.009770176838251992,0.05735144170742966,-1.0
433,1,0.03823966241085859,57,0.009770176838251992,0.05735144170742966,-1.0
434,2,0.0383263182442457,57,0.009770176838251992,0.05735144170742966,-1.0
435,3,0.03831572620111537,57,0.009770176838251992,0.05735144170742966,-1.0
436,4,0.03847652845790957,57,0.009770176838251992,0.05735144170742966,-1.0
437,5,0.0381672513346015,57,0.009770176838251992,0.05735144170742966,-1.0
438,6,0.03775190659684836,57,0.009770176838251992,0.05735144170742966,-1.0
439,7,0.03767076795596956,57,0.009770176838251992,0.05735144170742966,-1.0
440,0,0.0402129753416522,67,3.46785940536064e-05,0.08357886300615387,-1.0
441,1,0.039499242520553,67,3.46785940536064e-05,0.08357886300615387,-1.0
442,2,0.04006775049223426,67,3.46785940536064e-05,0.08357886300615387,-1.0
443,3,0.03974140616926,67,3.46785940536064e-05,0.08357886300615387,-1.0
444,4,0.04017700466354192,67,3.46785940536064e-05,0.08357886300615387,-1.0
445,5,0.039418758386165625,67,3.46785940536064e-05,0.08357886300615387,-1.0
446,6,0.03957782660849499,67,3.46785940536064e-05,0.08357886300615387,-1.0
447,7,0.039216334458432645,67,3.46785940536064e-05,0.08357886300615387,-1.0
448,0,0.025802650605696826,493,0.00010737214453505575,0.8362821720705262,-1.0
449,1,0.025939656659765466,493,0.00010737214453505575,0.8362821720705262,-1.0
450,2,0.026335293912102948,493,0.00010737214453505575,0.8362821720705262,-1.0
451,3,0.02625587031059075,493,0.00010737214453505575,0.8362821720705262,-1.0
452,4,0.025379069989496874,493,0.00010737214453505575,0.8362821720705262,-1.0
453,5,0.026091729331270054,493,0.00010737214453505575,0.8362821720705262,-1.0
454,6,0.025812652311649188,493,0.00010737214453505575,0.8362821720705262,-1.0
455,7,0.02557035668673609,493,0.00010737214453505575,0.8362821720705262,-1.0
456,0,0.027525805776856226,406,0.00027277734498725885,0.5785536212519009,-1.0
457,1,0.027730263157894848,406,0.00027277734498725885,0.5785536212519009,-1.0
458,2,0.027965582385327984,406,0.00027277734498725885,0.5785536212519009,-1.0
459,3,0.027933206124272893,406,0.00027277734498725885,0.5785536212519009,-1.0
460,4,0.0271135224515346,406,0.00027277734498725885,0.5785536212519009,-1.0
461,5,0.027832262324543024,406,0.00027277734498725885,0.5785536212519009,-1.0
462,6,0.027389857920812506,406,0.00027277734498725885,0.5785536212519009,-1.0
463,7,0.027104067840418616,406,0.00027277734498725885,0.5785536212519009,-1.0
464,0,0.02573572231923076,471,0.00248350047399918,0.49499304980108766,-1.0
465,1,0.02597642203334437,471,0.00248350047399918,0.49499304980108766,-1.0
466,2,0.02617852357252249,471,0.00248350047399918,0.49499304980108766,-1.0
467,3,0.026083765722553633,471,0.00248350047399918,0.49499304980108766,-1.0
468,4,0.025465584973605647,471,0.00248350047399918,0.49499304980108766,-1.0
469,5,0.02633106878508583,471,0.00248350047399918,0.49499304980108766,-1.0
470,6,0.025681154376339322,471,0.00248350047399918,0.49499304980108766,-1.0
471,7,0.02563121845162086,471,0.00248350047399918,0.49499304980108766,-1.0
472,0,0.03192476611856895,611,0.00015861048648045992,0.2548345306678019,-1.0
473,1,0.03163841064012709,611,0.00015861048648045992,0.2548345306678019,-1.0
474,2,0.03186063938719982,611,0.00015861048648045992,0.2548345306678019,-1.0
475,3,0.03200447739417524,611,0.00015861048648045992,0.2548345306678019,-1.0
476,4,0.031452787136688864,611,0.00015861048648045992,0.2548345306678019,-1.0
477,5,0.03178439443378005,611,0.00015861048648045992,0.2548345306678019,-1.0
478,6,0.0311990329395033,611,0.00015861048648045992,0.2548345306678019,-1.0
479,7,0.031207497111233103,611,0.00015861048648045992,0.2548345306678019,-1.0
480,0,0.02593019783671047,454,1.1174550250596715e-05,0.9043286084939252,-1.0
481,1,0.025907503511193558,454,1.1174550250596715e-05,0.9043286084939252,-1.0
482,2,0.026374061109895812,454,1.1174550250596715e-05,0.9043286084939252,-1.0
483,3,0.02628048381998025,454,1.1174550250596715e-05,0.9043286084939252,-1.0
484,4,0.02533163887790076,454,1.1174550250596715e-05,0.9043286084939252,-1.0
485,5,0.026027741094214085,454,1.1174550250596715e-05,0.9043286084939252,-1.0
486,6,0.025825159495982117,454,1.1174550250596715e-05,0.9043286084939252,-1.0
487,7,0.02557571611019899,454,1.1174550250596715e-05,0.9043286084939252,-1.0
488,0,0.031361192204154634,53,0.00033259811051387006,0.7032070342453977,-1.0
489,1,0.03140532869008296,53,0.00033259811051387006,0.7032070342453977,-1.0
490,2,0.031596914576193125,53,0.00033259811051387006,0.7032070342453977,-1.0
491,3,0.03166257834679933,53,0.00033259811051387006,0.7032070342453977,-1.0
492,4,0.031243052808507026,53,0.00033259811051387006,0.7032070342453977,-1.0
493,5,0.031184300493602223,53,0.00033259811051387006,0.7032070342453977,-1.0
494,6,0.030871359116558576,53,0.00033259811051387006,0.7032070342453977,-1.0
495,7,0.03075169905126833,53,0.00033259811051387006,0.7032070342453977,-1.0
496,0,0.024950313458716837,663,0.00011703795377462754,0.9081240756040956,-1.0
497,1,0.025105748217161297,663,0.00011703795377462754,0.9081240756040956,-1.0
498,2,0.025540446717227,663,0.00011703795377462754,0.9081240756040956,-1.0
499,3,0.025406787826837682,663,0.00011703795377462754,0.9081240756040956,-1.0
500,4,0.024408789646543902,663,0.00011703795377462754,0.9081240756040956,-1.0
501,5,0.02521896683957112,663,0.00011703795377462754,0.9081240756040956,-1.0
502,6,0.025018053716821285,663,0.00011703795377462754,0.9081240756040956,-1.0
503,7,0.024871639907559546,663,0.00011703795377462754,0.9081240756040956,-1.0
504,0,0.022283125371360634,133,0.019655974344837023,0.37072674551322743,-1.0
505,1,0.022100809844660032,133,0.019655974344837023,0.37072674551322743,-1.0
506,2,0.02255861226573322,133,0.019655974344837023,0.37072674551322743,-1.0
507,3,0.022520035047084046,133,0.019655974344837023,0.37072674551322743,-1.0
508,4,0.02159789193375564,133,0.019655974344837023,0.37072674551322743,-1.0
509,5,0.02243723706961103,133,0.019655974344837023,0.37072674551322743,-1.0
510,6,0.02184968707396337,133,0.019655974344837023,0.37072674551322743,-1.0
511,7,0.02213572644894483,133,0.019655974344837023,0.37072674551322743,-1.0
512,0,0.029000103829410716,76,0.00451836435508442,0.340530398350792,-1.0
513,1,0.029013225999782247,76,0.00451836435508442,0.340530398350792,-1.0
514,2,0.02930037494834609,76,0.00451836435508442,0.340530398350792,-1.0
515,3,0.028980249159538934,76,0.00451836435508442,0.340530398350792,-1.0
516,4,0.028777396601086285,76,0.00451836435508442,0.340530398350792,-1.0
517,5,0.029004687932544758,76,0.00451836435508442,0.340530398350792,-1.0
518,6,0.028633994822731046,76,0.00451836435508442,0.340530398350792,-1.0
519,7,0.02849302134646984,76,0.00451836435508442,0.340530398350792,-1.0
520,0,0.008260982423272271,705,0.7152833793059548,0.02708368939530813,-1.0
521,1,0.008097054229777278,705,0.7152833793059548,0.02708368939530813,-1.0
522,2,0.00817022396630928,705,0.7152833793059548,0.02708368939530813,-1.0
523,3,0.008301933820892018,705,0.7152833793059548,0.02708368939530813,-1.0
524,4,0.008227615531396618,705,0.7152833793059548,0.02708368939530813,-1.0
525,5,0.008321655101889484,705,0.7152833793059548,0.02708368939530813,-1.0
526,6,0.00800559885111327,705,0.7152833793059548,0.02708368939530813,-1.0
527,7,0.008433345496563832,705,0.7152833793059548,0.02708368939530813,-1.0
528,0,0.03386883920234802,196,2.008170415194798e-05,0.24371680673050408,-1.0
529,1,0.03353292651919685,196,2.008170415194798e-05,0.24371680673050408,-1.0
530,2,0.033885512378765116,196,2.008170415194798e-05,0.24371680673050408,-1.0
531,3,0.03405224690412406,196,2.008170415194798e-05,0.24371680673050408,-1.0
532,4,0.03381430177978481,196,2.008170415194798e-05,0.24371680673050408,-1.0
533,5,0.03382927242500325,196,2.008170415194798e-05,0.24371680673050408,-1.0
534,6,0.03341009006385947,196,2.008170415194798e-05,0.24371680673050408,-1.0
535,7,0.033147292921000236,196,2.008170415194798e-05,0.24371680673050408,-1.0
536,0,0.030969141444456828,282,5.4555918588363756e-05,0.36665067064780826,-1.0
537,1,0.030942698685118824,282,5.4555918588363756e-05,0.36665067064780826,-1.0
538,2,0.031150774660298197,282,5.4555918588363756e-05,0.36665067064780826,-1.0
539,3,0.031235519900543282,282,5.4555918588363756e-05,0.36665067064780826,-1.0
540,4,0.030737569320353878,282,5.4555918588363756e-05,0.36665067064780826,-1.0
541,5,0.031186127108170616,282,5.4555918588363756e-05,0.36665067064780826,-1.0
542,6,0.030579235420164306,282,5.4555918588363756e-05,0.36665067064780826,-1.0
543,7,0.03056560542480119,282,5.4555918588363756e-05,0.36665067064780826,-1.0
544,0,0.023600190076030397,972,0.00047349488356667466,0.9433954584148536,-1.0
545,1,0.023794332600825797,972,0.00047349488356667466,0.9433954584148536,-1.0
546,2,0.02427250069885024,972,0.00047349488356667466,0.9433954584148536,-1.0
547,3,0.024112040481965802,972,0.00047349488356667466,0.9433954584148536,-1.0
548,4,0.02309142632832125,972,0.00047349488356667466,0.9433954584148536,-1.0
549,5,0.023949118006108442,972,0.00047349488356667466,0.9433954584148536,-1.0
550,6,0.023670132586011125,972,0.00047349488356667466,0.9433954584148536,-1.0
551,7,0.02369956820531541,972,0.00047349488356667466,0.9433954584148536,-1.0
552,0,0.029658905228758376,42,0.0013699507138896065,0.7264396382698843,-1.0
553,1,0.029571763042873126,42,0.0013699507138896065,0.7264396382698843,-1.0
554,2,0.029964890371667018,42,0.0013699507138896065,0.7264396382698843,-1.0
555,3,0.029856274279148966,42,0.0013699507138896065,0.7264396382698843,-1.0
556,4,0.029532600079721447,42,0.0013699507138896065,0.7264396382698843,-1.0
557,5,0.029754242813425345,42,0.0013699507138896065,0.7264396382698843,-1.0
558,6,0.0294123443141789,42,0.0013699507138896065,0.7264396382698843,-1.0
559,7,0.029066802742808758,42,0.0013699507138896065,0.7264396382698843,-1.0
560,0,0.02783815041167996,113,0.0010586881085290457,0.6958525360128796,-1.0
561,1,0.028153592768152363,113,0.0010586881085290457,0.6958525360128796,-1.0
562,2,0.02813539159921262,113,0.0010586881085290457,0.6958525360128796,-1.0
563,3,0.028046679797924707,113,0.0010586881085290457,0.6958525360128796,-1.0
564,4,0.02764392261885838,113,0.0010586881085290457,0.6958525360128796,-1.0
565,5,0.028299096601060027,113,0.0010586881085290457,0.6958525360128796,-1.0
566,6,0.027635876776748322,113,0.0010586881085290457,0.6958525360128796,-1.0
567,7,0.02749262224046727,113,0.0010586881085290457,0.6958525360128796,-1.0
568,0,0.02751806783319396,808,0.00034617015809337,0.4728667338684354,-1.0
569,1,0.0277286210695823,808,0.00034617015809337,0.4728667338684354,-1.0
570,2,0.027957933013685543,808,0.00034617015809337,0.4728667338684354,-1.0
571,3,0.027960585708814545,808,0.00034617015809337,0.4728667338684354,-1.0
572,4,0.02702619282539094,808,0.00034617015809337,0.4728667338684354,-1.0
573,5,0.027810702221738298,808,0.00034617015809337,0.4728667338684354,-1.0
574,6,0.02746706580469856,808,0.00034617015809337,0.4728667338684354,-1.0
575,7,0.027316468253968388,808,0.00034617015809337,0.4728667338684354,-1.0
576,0,0.0327981116689104,988,0.004326450349881004,0.14436676465935588,-1.0
577,1,0.03270789443415344,988,0.004326450349881004,0.14436676465935588,-1.0
578,2,0.03295976369746502,988,0.004326450349881004,0.14436676465935588,-1.0
579,3,0.03286982956721597,988,0.004326450349881004,0.14436676465935588,-1.0
580,4,0.03272343925953242,988,0.004326450349881004,0.14436676465935588,-1.0
581,5,0.032903042693617636,988,0.004326450349881004,0.14436676465935588,-1.0
582,6,0.032027441497920556,988,0.004326450349881004,0.14436676465935588,-1.0
583,7,0.03221806771878648,988,0.004326450349881004,0.14436676465935588,-1.0
584,0,4.636324226660361e-05,297,0.7724987210414932,0.9128240934256531,-1.0
585,1,4.298563437579456e-05,297,0.7724987210414932,0.9128240934256531,-1.0
586,2,2.9575797904664673e-05,297,0.7724987210414932,0.9128240934256531,-1.0
587,3,5.9109658161745494e-05,297,0.7724987210414932,0.9128240934256531,-1.0
588,4,2.8004740837739975e-05,297,0.7724987210414932,0.9128240934256531,-1.0
589,5,5.1871315570924845e-05,297,0.7724987210414932,0.9128240934256531,-1.0
590,6,3.315787637942984e-05,297,0.7724987210414932,0.9128240934256531,-1.0
591,7,5.223727422003285e-05,297,0.7724987210414932,0.9128240934256531,-1.0
592,0,0.023331506845162327,497,0.0018903428692886427,0.8904022122925784,-1.0
593,1,0.02340936883270987,497,0.0018903428692886427,0.8904022122925784,-1.0
594,2,0.023870232625975374,497,0.0018903428692886427,0.8904022122925784,-1.0
595,3,0.02377528603040859,497,0.0018903428692886427,0.8904022122925784,-1.0
596,4,0.022829971703503652,497,0.0018903428692886427,0.8904022122925784,-1.0
597,5,0.023806176907053726,497,0.0018903428692886427,0.8904022122925784,-1.0
598,6,0.02329750644883926,497,0.0018903428692886427,0.8904022122925784,-1.0
599,7,0.02355294426199602,497,0.0018903428692886427,0.8904022122925784,-1.0
600,0,0.029800511113536463,707,0.002646815043573566,0.2533951181543791,-1.0
601,1,0.02975101552189675,707,0.002646815043573566,0.2533951181543791,-1.0
602,2,0.030002115541214253,707,0.002646815043573566,0.2533951181543791,-1.0
603,3,0.029914194676977424,707,0.002646815043573566,0.2533951181543791,-1.0
604,4,0.029414439094330468,707,0.002646815043573566,0.2533951181543791,-1.0
605,5,0.029899990016019944,707,0.002646815043573566,0.2533951181543791,-1.0
606,6,0.029216418646054964,707,0.002646815043573566,0.2533951181543791,-1.0
607,7,0.029115702730645492,707,0.002646815043573566,0.2533951181543791,-1.0
608,0,0.016027145706767484,667,0.026034253851296835,0.505252354639619,-1.0
609,1,0.016488178477594925,667,0.026034253851296835,0.505252354639619,-1.0
610,2,0.017175699306011222,667,0.026034253851296835,0.505252354639619,-1.0
611,3,0.01662944623783376,667,0.026034253851296835,0.505252354639619,-1.0
612,4,0.01646738627976096,667,0.026034253851296835,0.505252354639619,-1.0
613,5,0.017117307229763103,667,0.026034253851296835,0.505252354639619,-1.0
614,6,0.016938238242336763,667,0.026034253851296835,0.505252354639619,-1.0
615,7,0.016858936933649524,667,0.026034253851296835,0.505252354639619,-1.0
616,0,0.03581928225835822,399,2.4467396947717502e-05,0.1376477986366631,-1.0
617,1,0.035458138855593416,399,2.4467396947717502e-05,0.1376477986366631,-1.0
618,2,0.03597800672719361,399,2.4467396947717502e-05,0.1376477986366631,-1.0
619,3,0.0357848472275421,399,2.4467396947717502e-05,0.1376477986366631,-1.0
620,4,0.03594077514515826,399,2.4467396947717502e-05,0.1376477986366631,-1.0
621,5,0.035768566043273435,399,2.4467396947717502e-05,0.1376477986366631,-1.0
622,6,0.03523676073403845,399,2.4467396947717502e-05,0.1376477986366631,-1.0
623,7,0.03500042571306984,399,2.4467396947717502e-05,0.1376477986366631,-1.0
624,0,0.03315623976863504,661,0.0012545446239782588,0.1713529796672334,-1.0
625,1,0.033002028773625236,661,0.0012545446239782588,0.1713529796672334,-1.0
626,2,0.033270660899633216,661,0.0012545446239782588,0.1713529796672334,-1.0
627,3,0.03327019234861095,661,0.0012545446239782588,0.1713529796672334,-1.0
628,4,0.033079775052705825,661,0.0012545446239782588,0.1713529796672334,-1.0
629,5,0.03302936651645337,661,0.0012545446239782588,0.1713529796672334,-1.0
630,6,0.032392371489534465,661,0.0012545446239782588,0.1713529796672334,-1.0
631,7,0.032365330231709885,661,0.0012545446239782588,0.1713529796672334,-1.0
632,0,0.024239972504153186,952,0.0013290519746963715,0.7516700240154139,-1.0
633,1,0.024358087247103356,952,0.0013290519746963715,0.7516700240154139,-1.0
634,2,0.02473853505797421,952,0.0013290519746963715,0.7516700240154139,-1.0
635,3,0.024735767631449343,952,0.0013290519746963715,0.7516700240154139,-1.0
636,4,0.023737043402612023,952,0.0013290519746963715,0.7516700240154139,-1.0
637,5,0.024654826573725,952,0.0013290519746963715,0.7516700240154139,-1.0
638,6,0.024185004723841087,952,0.0013290519746963715,0.7516700240154139,-1.0
639,7,0.024137912029435084,952,0.0013290519746963715,0.7516700240154139,-1.0
640,0,0.04640873394812532,635,0.21366557148034668,0.002349119677761546,-1.0
641,1,0.045877117310184255,635,0.21366557148034668,0.002349119677761546,-1.0
642,2,0.045861165803739244,635,0.21366557148034668,0.002349119677761546,-1.0
643,3,0.04501432051819891,635,0.21366557148034668,0.002349119677761546,-1.0
644,4,0.04589035448674584,635,0.21366557148034668,0.002349119677761546,-1.0
645,5,0.045564401210785255,635,0.21366557148034668,0.002349119677761546,-1.0
646,6,0.04547027998805073,635,0.21366557148034668,0.002349119677761546,-1.0
647,7,0.04529211898680343,635,0.21366557148034668,0.002349119677761546,-1.0
648,0,0.022810969084603575,337,0.0044589310994385045,0.937247146648295,-1.0
649,1,0.022909844811303665,337,0.0044589310994385045,0.937247146648295,-1.0
650,2,0.023170979788035766,337,0.0044589310994385045,0.937247146648295,-1.0
651,3,0.023099523991902394,337,0.0044589310994385045,0.937247146648295,-1.0
652,4,0.022151352154216663,337,0.0044589310994385045,0.937247146648295,-1.0
653,5,0.02297002990655913,337,0.0044589310994385045,0.937247146648295,-1.0
654,6,0.02270170346409954,337,0.0044589310994385045,0.937247146648295,-1.0
655,7,0.02280724320379491,337,0.0044589310994385045,0.937247146648295,-1.0
656,0,0.027427937083924533,631,1.2931998634084369e-05,0.5462017244772158,-1.0
657,1,0.0277215532793338,631,1.2931998634084369e-05,0.5462017244772158,-1.0
658,2,0.027960785386130182,631,1.2931998634084369e-05,0.5462017244772158,-1.0
659,3,0.028067763521852144,631,1.2931998634084369e-05,0.5462017244772158,-1.0
660,4,0.027123771785043795,631,1.2931998634084369e-05,0.5462017244772158,-1.0
661,5,0.027961566214210958,631,1.2931998634084369e-05,0.5462017244772158,-1.0
662,6,0.027477616727401982,631,1.2931998634084369e-05,0.5462017244772158,-1.0
663,7,0.027360810831356965,631,1.2931998634084369e-05,0.5462017244772158,-1.0
664,0,0.02524700789406673,647,4.8691820667196606e-05,0.885859679632899,-1.0
665,1,0.02542052595256267,647,4.8691820667196606e-05,0.885859679632899,-1.0
666,2,0.02581204878582373,647,4.8691820667196606e-05,0.885859679632899,-1.0
667,3,0.025711325861890823,647,4.8691820667196606e-05,0.885859679632899,-1.0
668,4,0.02474058387478616,647,4.8691820667196606e-05,0.885859679632899,-1.0
669,5,0.025510771353237812,647,4.8691820667196606e-05,0.885859679632899,-1.0
670,6,0.025319321798972134,647,4.8691820667196606e-05,0.885859679632899,-1.0
671,7,0.025101023231770464,647,4.8691820667196606e-05,0.885859679632899,-1.0
672,0,0.009591776104381035,937,0.025293749114687476,0.721099829865265,-1.0
673,1,0.00921704169844892,937,0.025293749114687476,0.721099829865265,-1.0
674,2,0.010123787646758448,937,0.025293749114687476,0.721099829865265,-1.0
675,3,0.009700048026359716,937,0.025293749114687476,0.721099829865265,-1.0
676,4,0.010021476237460093,937,0.025293749114687476,0.721099829865265,-1.0
677,5,0.009861487401275735,937,0.025293749114687476,0.721099829865265,-1.0
678,6,0.00927711962464033,937,0.025293749114687476,0.721099829865265,-1.0
679,7,0.0098255906768837,937,0.025293749114687476,0.721099829865265,-1.0
680,0,0.03613779223810779,93,0.00019000656356364835,0.1922898164414299,-1.0
681,1,0.03587556224498482,93,0.00019000656356364835,0.1922898164414299,-1.0
682,2,0.036306998073604595,93,0.00019000656356364835,0.1922898164414299,-1.0
683,3,0.036196779650198484,93,0.00019000656356364835,0.1922898164414299,-1.0
684,4,0.03628364092701011,93,0.00019000656356364835,0.1922898164414299,-1.0
685,5,0.0358318811180247,93,0.00019000656356364835,0.1922898164414299,-1.0
686,6,0.035574140041036595,93,0.00019000656356364835,0.1922898164414299,-1.0
687,7,0.03519938575685748,93,0.00019000656356364835,0.1922898164414299,-1.0
688,0,0.026670645530939677,333,0.00028571334146116576,0.7222432829900115,-1.0
689,1,0.027018175723124392,333,0.00028571334146116576,0.7222432829900115,-1.0
690,2,0.02727566527504329,333,0.00028571334146116576,0.7222432829900115,-1.0
691,3,0.02717342455302062,333,0.00028571334146116576,0.7222432829900115,-1.0
692,4,0.026296773714419186,333,0.00028571334146116576,0.7222432829900115,-1.0
693,5,0.02711044324334152,333,0.00028571334146116576,0.7222432829900115,-1.0
694,6,0.02666081683780173,333,0.00028571334146116576,0.7222432829900115,-1.0
695,7,0.026419912728820896,333,0.00028571334146116576,0.7222432829900115,-1.0
696,0,4.636324226660361e-05,814,0.8368168042369172,0.6795650463310833,-1.0
697,1,4.298563437579456e-05,814,0.8368168042369172,0.6795650463310833,-1.0
698,2,2.9575797904664673e-05,814,0.8368168042369172,0.6795650463310833,-1.0
699,3,5.9109658161745494e-05,814,0.8368168042369172,0.6795650463310833,-1.0
700,4,2.8004740837739975e-05,814,0.8368168042369172,0.6795650463310833,-1.0
701,5,5.1871315570924845e-05,814,0.8368168042369172,0.6795650463310833,-1.0
702,6,3.315787637942984e-05,814,0.8368168042369172,0.6795650463310833,-1.0
703,7,5.223727422003285e-05,814,0.8368168042369172,0.6795650463310833,-1.0
704,0,0.028929765087853436,668,0.00036466386095631296,0.3784304952894922,-1.0
705,1,0.02927962266778079,668,0.00036466386095631296,0.3784304952894922,-1.0
706,2,0.029411036364520516,668,0.00036466386095631296,0.3784304952894922,-1.0
707,3,0.02936701713750761,668,0.00036466386095631296,0.3784304952894922,-1.0
708,4,0.028688089099862462,668,0.00036466386095631296,0.3784304952894922,-1.0
709,5,0.02923577547541169,668,0.00036466386095631296,0.3784304952894922,-1.0
710,6,0.028794597836587197,668,0.00036466386095631296,0.3784304952894922,-1.0
711,7,0.028676423858176953,668,0.00036466386095631296,0.3784304952894922,-1.0
